userid	timestamp	arm_pool
1891	1246399200000	[18710, 6417, 2587, 10961, 4474, 57, 11756, 9702, 10843, 10922, 13395, 11348, 3105, 1910, 7342, 16947, 7670, 14456, 4940, 13414, 11746, 11265, 13260, 15263, 197]
1723	1277935200000	[292, 2991, 1189, 7960, 2460, 6308, 5824, 10228, 16578, 5709, 10535, 8358, 7708, 11655, 1807, 4556, 9193, 5807, 11965, 16002, 18301, 14594, 8563, 9982, 4558]
1617	1283292000000	[9271, 18527, 2579, 5803, 9230, 18687, 9475, 3222, 6770, 9282, 2328, 18391, 1985, 2644, 3825, 514, 13932, 1910, 7706, 7268, 4031, 5075, 13190, 3596, 11041]
1646	1201820400000	[16877, 808, 4981, 889, 8600, 10632, 18142, 1700, 2775, 4972, 12010, 11773, 4028, 2486, 148, 4182, 5804, 8241, 3529, 5463, 15418, 14152, 9439, 15657, 15974]
1587	1291158000000	[1104, 17513, 5156, 4697, 12322, 3529, 9366, 17510, 14566, 18709, 9447, 15457, 6249, 12817, 10598, 6914, 6718, 9818, 2203, 10379, 2038, 18011, 16332, 3301, 16150]
636	1238536800000	[5918, 140, 1185, 7229, 16122, 10775, 5616, 15551, 322, 1729, 12190, 4459, 13932, 8160, 9013, 14087, 4228, 12981, 15283, 10720, 17953, 3700, 10943, 5526, 8103]
379	1275343200000	[67, 1853, 868, 10761, 6145, 10570, 12599, 16595, 5353, 10382, 17234, 7660, 8722, 6048, 17399, 14119, 17148, 10975, 11041, 12020, 12056, 46, 16194, 415, 9507]
668	1222812000000	[923, 1712, 13035, 17228, 6755, 12229, 1100, 5431, 17436, 1321, 10943, 11751, 13196, 17704, 1486, 17759, 4552, 10896, 3084, 4819, 1708, 4171, 17437, 6718, 1839]
1631	1270072800000	[757, 637, 8467, 13126, 2844, 16179, 10389, 7871, 15172, 17384, 2606, 3046, 4803, 5956, 12608, 7932, 4817, 11293, 11782, 326, 13754, 18653, 8835, 4298, 11530]
923	1270072800000	[5767, 17167, 4249, 8358, 1137, 17542, 17385, 2194, 5618, 16200, 4355, 12956, 11792, 2741, 9274, 12680, 3961, 7221, 9818, 6801, 5659, 84, 3657, 10230, 2562]
1083	1220220000000	[279, 2179, 14576, 6812, 7426, 14957, 16665, 3045, 12154, 14668, 7900, 3443, 13843, 2076, 4945, 4607, 7650, 320, 5367, 12153, 9329, 6794, 18665, 4399, 17653]
167	1249077600000	[227, 722, 3362, 80, 18653, 2741, 14406, 6772, 15717, 7316, 12662, 3519, 887, 3330, 17114, 8423, 7279, 15213, 10674, 575, 2468, 64, 8018, 6526, 3625]
1739	1183240800000	[5027, 8936, 7881, 9912, 12215, 15094, 15878, 9582, 1112, 16659, 7454, 227, 3171, 8221, 661, 1820, 12303, 2606, 5673, 5176, 12370, 16003, 5410, 9084, 10140]
1315	1235862000000	[868, 2955, 4443, 4815, 1912, 11315, 11215, 4652, 12433, 17890, 11609, 1469, 11614, 238, 14693, 15237, 11638, 5382, 898, 2939, 82, 4662, 12015, 515, 8096]
212	1243807200000	[823, 909, 15466, 4945, 6679, 1882, 6851, 5890, 4313, 11725, 7855, 9591, 11974, 10864, 338, 255, 17522, 16327, 3964, 6677, 9417, 8770, 14222, 1902, 17479]
461	1225494000000	[8348, 4669, 16253, 15547, 204, 1525, 858, 13341, 5808, 7048, 11405, 15662, 13669, 18316, 8056, 8362, 15137, 17890, 391, 9752, 7550, 16025, 14245, 5264, 1308]
356	1285884000000	[157, 10680, 2122, 15871, 1330, 3008, 11728, 1947, 7289, 17887, 14795, 4680, 5806, 40, 13929, 9350, 2341, 524, 1861, 18665, 12898, 1182, 757, 8102, 2744]
1343	1180648800000	[10247, 1785, 18010, 5335, 18665, 14683, 3690, 7727, 14571, 16151, 15687, 4284, 13308, 16427, 6457, 14851, 3483, 4474, 7157, 2444, 6295, 14056, 15882, 15262, 8397]
788	1249077600000	[979, 2745, 12201, 2996, 8493, 3748, 8091, 7480, 15347, 4422, 14585, 2549, 11655, 18038, 1602, 15141, 130, 6276, 8010, 3876, 18577, 6545, 14888, 13227, 3088]
248	1196463600000	[13749, 15551, 11520, 7152, 9249, 2966, 13224, 18257, 16167, 15507, 11823, 6679, 1759, 7804, 2613, 7943, 2101, 17081, 17898, 7513, 16052, 2751, 4833, 10382, 15967]
731	1285884000000	[3046, 11802, 4919, 16612, 4677, 11187, 1717, 5901, 346, 1432, 18582, 737, 11028, 6850, 18021, 17961, 11611, 7615, 6128, 16216, 3886, 5481, 9919, 5897, 8509]
899	1159653600000	[233, 393, 14154, 12008, 9032, 7837, 8915, 2940, 5736, 15454, 16744, 5668, 320, 6324, 2873, 5752, 6893, 3094, 1211, 642, 16837, 1880, 928, 3710, 7511]
601	1304695397247	[1461, 8139, 8993, 17886, 13192, 2778, 2082, 7802, 346, 6000, 3000, 898, 12325, 16639, 12311, 8391, 2087, 3374, 10118, 239, 3673, 2444, 16500, 12132, 10386]
859	1293836400000	[4265, 2444, 16350, 16744, 12444, 4732, 2487, 12243, 14751, 566, 15832, 17239, 8597, 6564, 1673, 5122, 1432, 1885, 7935, 1461, 12608, 3222, 299, 15476, 791]
1074	1214863200000	[3092, 7960, 11238, 4993, 9762, 11372, 5845, 15737, 2194, 14252, 15457, 5985, 18444, 16666, 9839, 12788, 11081, 489, 13309, 6703, 10343, 7692, 1621, 6705, 565]
1426	1175378400000	[173, 14508, 4262, 4834, 1244, 3600, 1001, 14624, 3775, 1826, 2049, 8262, 5141, 15426, 6817, 9817, 9045, 3070, 5425, 7248, 15173, 6788, 16878, 2886, 15229]
513	1214863200000	[918, 4303, 1046, 6919, 402, 1169, 6889, 8435, 5053, 6322, 5236, 17132, 3408, 11080, 6803, 2242, 9045, 8198, 12978, 7508, 8211, 7100, 2708, 11823, 3267]
248	1201820400000	[1023, 270, 6596, 16927, 11730, 16452, 4834, 5964, 6763, 7115, 8340, 10641, 17667, 6602, 11995, 1258, 7044, 16167, 8773, 16172, 12338, 10934, 15389, 18230, 7789]
863	1167606000000	[7454, 5306, 16961, 15883, 18242, 4110, 6065, 14372, 975, 2778, 15795, 16405, 4596, 16512, 2457, 4860, 6192, 16868, 10850, 18574, 10604, 17513, 8362, 13287, 9459]
510	1196463600000	[378, 246, 15603, 4379, 3545, 14950, 1394, 11265, 9322, 705, 1275, 16299, 15941, 8205, 5072, 10636, 8221, 7730, 11028, 4522, 14120, 858, 9342, 18094, 14751]
601	1304695405116	[12477, 14271, 627, 15553, 14144, 17653, 15521, 18402, 727, 10647, 3466, 7138, 2644, 3427, 126, 5711, 16503, 8053, 10807, 2151, 3571, 10050, 13605, 16176, 6450]
1719	1122847200000	[2855, 1995, 64, 1811, 15551, 13749, 4430, 12154, 8233, 9528, 9403, 4549, 15915, 6753, 3445, 11183, 4884, 11958, 7287, 16503, 4131, 10822, 4794, 7430, 14726]
866	1257030000000	[12691, 6416, 10973, 15447, 14374, 8964, 8141, 8215, 13890, 12939, 322, 3712, 1830, 8159, 11393, 9568, 13274, 4836, 11616, 12372, 11089, 18398, 18591, 18070, 3599]
1771	1283292000000	[7268, 16899, 14699, 10592, 4634, 2039, 9032, 13382, 5487, 11354, 7837, 5249, 16749, 4124, 9591, 2182, 14751, 16697, 2442, 13662, 16735, 4123, 4166, 8262, 16961]
1459	1280613600000	[15592, 2013, 13387, 1947, 1285, 4043, 17606, 3778, 6209, 603, 10989, 8324, 7815, 9166, 858, 11070, 1999, 8163, 278, 1879, 17187, 9271, 197, 13382, 11155]
1491	1204326000000	[6389, 8401, 6967, 11120, 1228, 16770, 2922, 13087, 6472, 9117, 18709, 647, 1445, 5918, 9053, 10040, 4149, 5147, 6579, 4212, 2530, 16206, 9499, 11799, 6713]
1830	1228086000000	[17108, 13702, 6594, 400, 17293, 13609, 1861, 13523, 15871, 16063, 10024, 9117, 11017, 11974, 17563, 17493, 12563, 2436, 9757, 4598, 8558, 13959, 7421, 2415, 1523]
951	1280613600000	[227, 14859, 590, 2396, 5, 17613, 486, 14950, 8053, 6495, 13913, 13223, 12608, 16815, 4884, 9639, 12395, 4154, 3890, 7196, 10573, 10864, 2922, 9964, 9410]
1706	1280613600000	[17437, 10851, 13847, 6440, 11714, 1832, 10496, 16421, 16889, 17359, 3818, 5193, 6851, 18171, 14841, 1909, 8140, 7851, 4735, 2305, 18238, 3875, 3264, 3105, 3993]
1459	1280613600000	[2134, 7522, 4214, 11666, 16708, 3249, 8642, 4166, 7699, 15390, 9418, 14628, 882, 2380, 10807, 7160, 5992, 18457, 14723, 3482, 12352, 6226, 2751, 4589, 9920]
703	1288566000000	[320, 7905, 397, 18002, 3750, 12821, 4502, 585, 18533, 8296, 4135, 236, 6604, 3958, 17994, 16324, 7140, 4440, 9499, 11284, 3650, 12981, 2775, 16837, 3528]
509	1209592800000	[6594, 16744, 6340, 8275, 16567, 12639, 398, 3854, 17854, 5316, 5302, 10287, 16215, 6860, 13709, 16679, 13372, 2600, 4954, 15611, 15965, 9428, 1429, 10992, 16963]
1562	1222812000000	[4024, 4795, 9736, 1341, 6209, 16358, 14444, 1314, 11777, 9429, 9870, 12670, 18627, 3752, 16172, 8558, 2509, 4842, 2723, 12352, 9873, 6563, 17108, 10298, 18566]
667	1185919200000	[441, 2263, 17992, 15419, 1100, 10393, 10744, 343, 11537, 84, 5111, 580, 4676, 8328, 7066, 9068, 7261, 3188, 15942, 11183, 14566, 9010, 2379, 9102, 8138]
212	1262300400000	[4107, 1019, 16729, 1247, 393, 230, 7634, 2039, 15767, 9842, 11615, 8356, 8788, 3858, 8567, 2214, 11891, 11482, 10934, 2460, 614, 14640, 6451, 17542, 3981]
668	1228086000000	[1343, 6145, 3941, 16501, 17357, 17167, 4940, 12950, 3589, 10981, 14260, 2711, 2353, 11695, 7023, 1724, 9213, 2801, 8304, 6268, 15592, 14815, 15460, 11614, 2616]
1183	1243807200000	[5956, 4290, 11038, 15759, 11629, 2326, 7864, 14029, 2396, 7146, 8328, 1203, 13260, 5562, 2674, 565, 2135, 3928, 13862, 10954, 12978, 14723, 1369, 11751, 7470]
70	1214863200000	[928, 17952, 18628, 1286, 3000, 16531, 13312, 1057, 6186, 5519, 18624, 16307, 1986, 2655, 15529, 6317, 16611, 4753, 889, 6631, 14308, 8120, 16749, 215, 18574]
424	1288566000000	[8600, 359, 4029, 1995, 11515, 1453, 9434, 17436, 7248, 6044, 14843, 10485, 3287, 12139, 7211, 16629, 1517, 2556, 12077, 6713, 14984, 1795, 12759, 9822, 9343]
504	1188597600000	[99, 3992, 5072, 376, 7925, 10057, 14367, 7485, 3451, 18453, 1882, 18680, 3341, 4668, 7357, 10222, 17642, 4131, 14746, 4302, 643, 1463, 6889, 12311, 4875]
216	1246399200000	[4264, 14919, 5230, 9115, 18082, 13274, 8435, 1542, 13445, 3961, 15586, 246, 9002, 6040, 15521, 3589, 13151, 15749, 3250, 13994, 14215, 8680, 4448, 18579, 16737]
1812	1214863200000	[229, 5908, 17783, 9290, 3945, 9195, 12405, 5658, 17971, 12127, 2642, 949, 9718, 12909, 14024, 3574, 7522, 7172, 18070, 16474, 13857, 1432, 3560, 15577, 1534]
652	1177970400000	[2789, 5504, 12821, 10611, 6801, 10997, 2154, 16302, 6497, 1276, 9481, 17783, 17121, 15766, 6528, 11956, 2844, 8343, 2569, 15326, 14973, 18629, 18308, 11340, 14382]
212	1270072800000	[3719, 13357, 2933, 14692, 8680, 11932, 3446, 3576, 4726, 10626, 2562, 2482, 5460, 4104, 5072, 17978, 12468, 4191, 18226, 17523, 16422, 5487, 5272, 18193, 18724]
212	1262300400000	[423, 14138, 17227, 1020, 18243, 1511, 13156, 8670, 5474, 18226, 9167, 1238, 11884, 14571, 15699, 4714, 10597, 10308, 12110, 2602, 1038, 8273, 2509, 9577, 11624]
1754	1175378400000	[2047, 13849, 575, 4209, 3016, 2608, 9108, 6039, 17135, 4522, 5087, 6393, 13817, 17500, 957, 6199, 71, 1058, 9600, 8060, 10632, 17628, 13236, 11036, 7473]
1432	1128117600000	[4620, 12153, 10074, 6521, 12112, 14424, 3314, 12028, 9166, 9325, 6182, 18464, 5883, 5001, 9342, 11745, 2045, 4067, 2597, 9552, 1124, 16567, 12794, 4147, 1887]
1682	1207000800000	[14115, 17067, 15305, 4998, 13498, 2895, 16187, 919, 3952, 1429, 18267, 5381, 15550, 3288, 728, 1921, 13757, 15361, 7217, 73, 6882, 3017, 15406, 9633, 15294]
70	1222812000000	[10524, 2060, 10433, 12608, 4298, 17331, 11000, 13275, 13581, 2844, 15999, 757, 5399, 1047, 362, 12303, 6527, 978, 18502, 6900, 9369, 3865, 14733, 10597, 9614]
1682	1204326000000	[5299, 4108, 3100, 8053, 9197, 16915, 4988, 6833, 6454, 13669, 16192, 9614, 927, 1597, 4102, 14663, 17405, 4060, 4999, 12717, 9056, 11976, 229, 2961, 3650]
1536	1164927600000	[229, 2183, 99, 13015, 11441, 18256, 18236, 17606, 3306, 15999, 11823, 9013, 16316, 18592, 2696, 16022, 3057, 6958, 10125, 8133, 8354, 7345, 13414, 6410, 12154]
652	1183240800000	[453, 4815, 15520, 3561, 14257, 9455, 6192, 1042, 8013, 15229, 297, 11632, 16411, 2447, 14353, 9284, 15840, 16915, 14217, 5571, 1106, 15047, 670, 8946, 2646]
1811	1262300400000	[1135, 16340, 12154, 6705, 4081, 14711, 6855, 14649, 16190, 14219, 11516, 1503, 5399, 4746, 10038, 8275, 9596, 4130, 14745, 3810, 854, 14932, 7428, 18227, 13328]
1298	1241128800000	[14546, 14056, 1399, 4019, 11220, 18236, 14692, 13862, 13425, 9369, 5209, 249, 17179, 1755, 8679, 4724, 3277, 10278, 2682, 10705, 14251, 11183, 2512, 12386, 14851]
1224	1304615813403	[4575, 4320, 11166, 9226, 8351, 5801, 6614, 544, 1128, 2662, 13167, 17087, 5497, 17937, 10524, 5173, 5266, 3588, 2189, 607, 12092, 5966, 15363, 2996, 7806]
1534	1277935200000	[2179, 1307, 7909, 885, 11354, 397, 660, 18117, 13192, 18341, 9167, 488, 10307, 13631, 7076, 1058, 8975, 6903, 5041, 2497, 17816, 14889, 12626, 16607, 553]
365	1270072800000	[4687, 2855, 6361, 15984, 12359, 15759, 13225, 5845, 6014, 764, 1349, 5329, 16255, 451, 11116, 5498, 17628, 15210, 9582, 2288, 4918, 12797, 12949, 14794, 12283]
645	1280613600000	[6708, 6889, 9667, 17133, 16846, 4860, 9216, 14886, 5066, 3635, 4511, 14734, 15261, 13139, 12903, 12185, 10581, 9774, 16816, 12154, 8947, 4472, 17211, 7346, 3545]
1116	1225494000000	[903, 5295, 7263, 15200, 11002, 10188, 15414, 6962, 17823, 15660, 14762, 12071, 12122, 1443, 1255, 3415, 2749, 1923, 2744, 2211, 3611, 10247, 11995, 6422, 5644]
923	1296514800000	[295, 6422, 382, 7144, 2524, 5460, 9606, 12110, 17121, 12212, 7896, 8175, 12396, 12429, 7426, 7084, 14984, 7866, 12141, 16633, 16678, 2028, 2353, 4724, 10799]
859	1296514800000	[1536, 239, 17628, 699, 16564, 7177, 7580, 10202, 6636, 572, 17759, 6685, 701, 10754, 543, 3955, 11, 307, 4948, 3464, 16909, 13210, 2787, 12894, 14628]
1407	1201820400000	[238, 8916, 10896, 7756, 2578, 2569, 11916, 4630, 5918, 5716, 6914, 4208, 16622, 12351, 14308, 5966, 13344, 11879, 10791, 6750, 5713, 4680, 4166, 13524, 12738]
1682	1217541600000	[436, 11879, 16055, 5236, 1166, 8190, 13438, 17820, 11751, 95, 2082, 6451, 2033, 13429, 11530, 15305, 13360, 1554, 11109, 1559, 17553, 2562, 3351, 6778, 5554]
248	1207000800000	[84, 14346, 9748, 16208, 3068, 3961, 5447, 9051, 8718, 12992, 4104, 9425, 4044, 864, 17505, 7686, 15513, 18739, 2565, 4832, 4866, 87, 4395, 2821, 2595]
923	1298934000000	[360, 13257, 7704, 10314, 5808, 11823, 5335, 13188, 603, 5195, 2149, 15648, 73, 7157, 2747, 1269, 454, 16160, 18564, 5153, 7064, 11016, 757, 9982, 4919]
1046	1288566000000	[458, 11348, 13810, 1601, 3451, 894, 2530, 1892, 7342, 2328, 7485, 5527, 9209, 17051, 1579, 4435, 11285, 4196, 3583, 17598, 1597, 18503, 9916, 2662, 5992]
1480	1285884000000	[4620, 3270, 1655, 2829, 12493, 13448, 13813, 1802, 9044, 14294, 10203, 13260, 14744, 16182, 8276, 9449, 5728, 5514, 8162, 567, 1533, 18691, 4536, 5425, 13915]
1120	1264978800000	[152, 203, 6547, 7800, 1443, 5113, 6533, 3415, 3987, 13351, 5547, 5658, 7022, 10393, 9120, 6936, 8936, 15378, 13219, 11906, 3612, 13137, 5043, 18520, 3045]
144	1230764400000	[209, 15764, 16187, 16006, 4193, 6862, 17951, 16332, 11048, 3222, 10101, 1763, 9045, 16977, 13186, 4008, 8557, 2018, 14341, 7590, 11059, 13288, 5574, 2442, 5737]
1716	1277935200000	[11652, 7390, 8057, 11600, 5966, 12645, 1175, 15292, 12370, 5501, 5500, 4779, 8226, 15645, 2986, 9425, 2595, 9161, 6452, 5453, 15744, 17703, 15055, 11434, 7673]
1167	1264978800000	[1377, 1562, 11600, 2385, 4795, 6654, 17150, 3995, 655, 10090, 10412, 12976, 13317, 12897, 15587, 1569, 3748, 2244, 15611, 12996, 1992, 11881, 10145, 13452, 11048]
510	1220220000000	[527, 5585, 3539, 8205, 2940, 7570, 11208, 14931, 14444, 8212, 12639, 16176, 1329, 727, 15905, 1537, 8340, 15173, 2298, 4575, 5645, 13891, 5639, 14599, 1100]
1231	1246399200000	[4170, 17326, 7565, 4350, 16743, 16032, 16709, 8915, 9230, 6836, 931, 10211, 13325, 6393, 12894, 5272, 12191, 5704, 2298, 3490, 243, 10293, 7343, 10748, 16732]
1491	1225494000000	[161, 8992, 15347, 5095, 9287, 16500, 9208, 10891, 1533, 6284, 966, 7485, 1509, 9329, 8608, 5003, 3047, 972, 6276, 9603, 18183, 8633, 11219, 2482, 3998]
522	1304603603687	[67, 12581, 10036, 1133, 16176, 2556, 17308, 7508, 1247, 10843, 1884, 16411, 8105, 17824, 4729, 5111, 12193, 8483, 3421, 515, 5600, 379, 16667, 3301, 324]
638	1228086000000	[706, 4896, 5897, 18230, 12119, 7768, 9507, 18258, 6221, 8607, 389, 2534, 6122, 13165, 17424, 8190, 17295, 15074, 1614, 15691, 9421, 15640, 9058, 5478, 18390]
1296	1185919200000	[4298, 8300, 5194, 16442, 11239, 1052, 16607, 17370, 17135, 8328, 8351, 15751, 1302, 3940, 7781, 9913, 4954, 15640, 2460, 16915, 6282, 18639, 17898, 9971, 11243]
70	1214863200000	[189, 5505, 3205, 10744, 2970, 12608, 2272, 11738, 5676, 5373, 8966, 4151, 4842, 576, 7788, 6771, 9430, 13833, 12951, 14454, 16352, 8234, 7569, 14250, 6947]
300	1159653600000	[3100, 16911, 465, 352, 3707, 12285, 16255, 5498, 10705, 12638, 13157, 1296, 10824, 18723, 13015, 5382, 9077, 11227, 15454, 12110, 17513, 235, 734, 7497, 13033]
123	1257030000000	[920, 4148, 13087, 9237, 14727, 12628, 9284, 15639, 9980, 17333, 2855, 6515, 5580, 13164, 1029, 10926, 11386, 7625, 12229, 16770, 11796, 6947, 196, 5793, 16973]
964	1296514800000	[10750, 5521, 9521, 9359, 9856, 6808, 7480, 4088, 9503, 3423, 16778, 4551, 2836, 5285, 4879, 11220, 17330, 2442, 993, 8166, 11344, 6347, 16751, 3107, 2376]
652	1180648800000	[1128, 11061, 9970, 4228, 4773, 1797, 16839, 5683, 3376, 14505, 5235, 3324, 10404, 8796, 1590, 7703, 11617, 5893, 3301, 10937, 5122, 10922, 4097, 10405, 8633]
132	1285884000000	[295, 6268, 16677, 4935, 4193, 14251, 5516, 15963, 11038, 14736, 616, 9796, 188, 1745, 1104, 14227, 1640, 10993, 3724, 5415, 5955, 11591, 6847, 889, 13754]
1228	1214863200000	[6853, 15209, 11391, 3961, 17872, 1691, 9683, 7229, 11974, 5249, 17676, 6044, 2543, 6075, 9961, 11510, 3616, 889, 15027, 11295, 12362, 4079, 12276, 10777, 4932]
842	1225494000000	[3400, 8589, 2919, 391, 8141, 3945, 5978, 1525, 5629, 7586, 418, 9353, 8166, 7186, 7672, 2094, 1603, 7888, 9282, 7463, 10050, 14683, 1559, 13074, 12112]
1466	1291158000000	[11962, 17130, 5585, 15551, 6403, 1276, 4589, 14560, 4258, 2633, 1590, 5666, 16678, 15161, 4164, 5003, 18629, 5505, 16313, 5906, 3407, 9843, 352, 18579, 7017]
73	1228086000000	[17760, 6165, 7562, 2488, 4417, 295, 16200, 812, 2429, 8718, 7539, 5043, 7756, 5644, 16111, 12058, 3836, 107, 15999, 8347, 2047, 1830, 11079, 8091, 5218]
652	1177970400000	[578, 4860, 2745, 2775, 12890, 4943, 10564, 17185, 10641, 5430, 10953, 1628, 1700, 13895, 2217, 17357, 2084, 8711, 11052, 14724, 204, 12118, 4395, 8729, 5721]
144	1235862000000	[481, 8275, 16422, 3720, 5399, 11017, 4746, 2021, 3945, 3560, 6221, 8311, 3974, 15054, 607, 3576, 5020, 7439, 5569, 1963, 10629, 4349, 3788, 10395, 2778]
923	1272664800000	[10656, 749, 8570, 3511, 7932, 11976, 17199, 6762, 15696, 8239, 4361, 3781, 16814, 12934, 3299, 10406, 14650, 8296, 11958, 6831, 17720, 5793, 10616, 14795, 12444]
1617	1283292000000	[17766, 2305, 9057, 11052, 15261, 15034, 2337, 12762, 841, 4952, 17078, 18617, 2347, 359, 6044, 4855, 14489, 10705, 9882, 12736, 2135, 194, 12492, 14888, 10794]
1289	1285884000000	[7679, 16787, 3222, 1410, 6073, 13814, 1323, 1433, 15190, 4922, 5659, 6361, 5015, 14481, 4558, 10831, 5265, 17281, 13107, 3682, 15254, 17469, 13333, 16964, 8983]
510	1207000800000	[204, 6944, 7904, 877, 7542, 163, 7429, 5782, 2081, 4379, 16109, 2447, 10934, 16961, 8226, 2894, 4677, 12774, 1241, 11792, 17326, 14005, 2886, 17398, 10754]
1377	1277935200000	[735, 18710, 18051, 15688, 11116, 17530, 8503, 7216, 938, 10953, 366, 6859, 3216, 11881, 8701, 12152, 8271, 17653, 18717, 5716, 3001, 12642, 3813, 18047, 17961]
1739	1180648800000	[173, 993, 11039, 13035, 15053, 5193, 956, 7925, 18080, 11857, 15253, 6203, 12311, 9822, 1865, 5348, 10960, 10217, 15784, 17023, 3245, 18492, 7177, 2146, 243]
652	1180648800000	[1343, 11655, 14851, 6701, 13395, 11669, 11081, 2162, 3388, 3019, 16814, 7909, 505, 5810, 9594, 15553, 4835, 887, 5759, 3884, 9882, 10804, 9410, 14924, 18300]
855	1196463600000	[843, 938, 11498, 18582, 6046, 86, 13599, 17179, 2130, 18087, 13759, 17504, 4151, 4711, 13419, 10050, 4126, 13136, 3376, 7455, 12519, 16889, 11186, 7286, 11048]
1545	1288566000000	[407, 7110, 768, 11241, 18195, 931, 15253, 4611, 18715, 16206, 8650, 6423, 3657, 16774, 10689, 2639, 10278, 17228, 2253, 13308, 8588, 10107, 2830, 15307, 7037]
957	1288566000000	[701, 658, 4982, 13877, 2524, 11610, 11315, 18682, 4245, 16977, 34, 11730, 14115, 4836, 12816, 3569, 12035, 4842, 7580, 6026, 13012, 6631, 11100, 12994, 11510]
212	1243807200000	[492, 5173, 13709, 9560, 5781, 15882, 6273, 326, 5845, 12915, 8262, 7969, 614, 15841, 10218, 6859, 1009, 16805, 11149, 5102, 10460, 5154, 1232, 6871, 16345]
1545	1293836400000	[1548, 1085, 6010, 7433, 7445, 3242, 1987, 11624, 8225, 675, 7457, 1470, 3194, 7194, 891, 14125, 15763, 8432, 14585, 9970, 6423, 11835, 856, 16409, 13966]
1120	1264978800000	[1276, 2789, 12038, 8523, 8960, 527, 15159, 11139, 3831, 13810, 775, 8043, 5415, 10247, 4761, 15853, 3525, 7010, 4031, 10133, 11700, 8569, 7468, 12527, 7388]
1007	1272664800000	[1557, 3580, 5190, 1204, 256, 13454, 17361, 18582, 9014, 2948, 197, 2481, 3056, 460, 14456, 1347, 4262, 2223, 2305, 10160, 6920, 17139, 8770, 5311, 1855]
1758	1228086000000	[4618, 16096, 14945, 255, 10543, 8391, 5230, 656, 14811, 4472, 12172, 7930, 13563, 15083, 4430, 1704, 16143, 7511, 10611, 17653, 3080, 9913, 16435, 5250, 14954]
1167	1220220000000	[325, 4075, 16239, 2347, 17338, 1453, 650, 5782, 16732, 5743, 17685, 8423, 11610, 714, 1702, 8743, 12433, 5503, 4258, 3979, 2676, 11600, 4556, 4430, 3742]
380	1241128800000	[1119, 13567, 9541, 3615, 9844, 2622, 13686, 15082, 8864, 8573, 3282, 17420, 17520, 80, 5810, 16330, 10404, 15262, 1203, 2337, 9240, 3551, 3234, 597, 1461]
1296	1209592800000	[1098, 4572, 11291, 14542, 14986, 326, 13976, 1394, 5703, 1950, 5424, 18541, 4726, 5554, 17851, 3788, 7251, 10306, 4901, 7248, 8250, 12585, 18282, 6319, 8837]
573	1243807200000	[3459, 3186, 15841, 10496, 6890, 3551, 12405, 5904, 2434, 4827, 7336, 16138, 10621, 6899, 13040, 9983, 15107, 4130, 5584, 17530, 18071, 16364, 14947, 5668, 10728]
105	1293836400000	[1249, 6774, 1892, 14575, 9120, 4399, 5219, 13378, 9913, 14120, 18473, 420, 17685, 298, 17529, 8910, 2158, 9369, 1513, 9734, 18313, 14796, 63, 12993, 4767]
560	1254348000000	[8457, 9077, 13451, 2984, 13760, 4435, 1933, 627, 9639, 14744, 17685, 12894, 10912, 6698, 2363, 2642, 15047, 328, 15389, 8232, 12826, 5188, 9944, 16330, 9919]
953	1233442800000	[1079, 3462, 9633, 2417, 1355, 3707, 369, 5430, 1947, 4616, 3533, 4918, 16874, 2490, 12010, 7346, 3459, 11033, 11240, 5904, 12687, 3669, 231, 354, 15636]
314	1157061600000	[2498, 16946, 15574, 16257, 6026, 1906, 658, 5433, 10000, 13978, 1057, 18442, 524, 4800, 18603, 15190, 607, 11508, 4526, 8931, 7221, 2415, 13529, 8708, 979]
1167	1209592800000	[1432, 978, 4616, 774, 18557, 17395, 14222, 841, 8588, 166, 10683, 15860, 16622, 3034, 13126, 3710, 17510, 9970, 6503, 5621, 12794, 6796, 11295, 7587, 13037]
1074	1214863200000	[510, 15044, 1516, 14735, 13709, 8302, 2941, 8398, 11985, 9217, 16317, 16611, 721, 17513, 2122, 17787, 10689, 3068, 3482, 8179, 18237, 1672, 394, 11417, 1652]
1155	1188597600000	[13000, 15876, 3745, 5547, 2855, 5571, 10844, 14663, 6797, 15290, 15294, 17331, 652, 8096, 204, 11470, 12015, 1634, 567, 2033, 2526, 2352, 12185, 11483, 6495]
1399	1209592800000	[3459, 14838, 3742, 1183, 17105, 12370, 5744, 10720, 13209, 5897, 17437, 1774, 14699, 10766, 1502, 787, 13813, 3154, 758, 5973, 7044, 16593, 14728, 18460, 5155]
402	1254348000000	[6778, 10218, 18158, 4573, 10764, 16448, 5503, 6891, 5980, 196, 3295, 13583, 4763, 2940, 5251, 9369, 9824, 1546, 16527, 9527, 1260, 3344, 15610, 12691, 14221]
304	1304600307435	[5704, 15132, 4290, 10283, 11283, 17135, 12152, 6347, 15321, 10377, 9916, 8232, 7737, 6131, 11969, 14787, 3244, 11909, 9400, 9455, 16449, 10653, 9286, 5095, 10570]
923	1283292000000	[612, 13749, 3008, 12531, 11742, 6144, 2685, 16833, 8572, 16551, 6361, 2534, 1655, 12141, 2, 17209, 13599, 8250, 3186, 13985, 17110, 9595, 7921, 2172, 2153]
813	1304607720298	[1504, 5471, 1007, 2196, 11927, 6689, 9353, 12898, 889, 17113, 5000, 17903, 16492, 9882, 4056, 9448, 17117, 3884, 10312, 1591, 122, 839, 14945, 5947, 17196]
